date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:20:05	3034/3034	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	https://assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	C:/My%20Web%20Sites/realings/assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/versioned-site-css/60882d14bc85260c4c5171e1/65/5c5a519771c10ba3470d8101/60882d14bc85260c4c5171fb/1610/site.css)
11:20:05	365/365	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	C:/My%20Web%20Sites/realings/assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from https://static1.squarespace.com/static/versioned-site-css/60882d14bc85260c4c5171e1/65/5c5a519771c10ba3470d8101/60882d14bc85260c4c5171fb/1610/site.css)
11:20:06	176/176	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	C:/My%20Web%20Sites/realings/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from https://static1.squarespace.com/static/versioned-site-css/60882d14bc85260c4c5171e1/65/5c5a519771c10ba3470d8101/60882d14bc85260c4c5171fb/1610/site.css)
11:20:06	3058/3058	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:59%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	C:/My%20Web%20Sites/realings/assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from https://static1.squarespace.com/static/versioned-site-css/60882d14bc85260c4c5171e1/65/5c5a519771c10ba3470d8101/60882d14bc85260c4c5171fb/1610/site.css)
11:20:06	64791/64791	---M-Z	200	added ('OK')	image/svg+xml	etag:%2277798fed01e166395196311ad1e01a10%22	http://assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.svg	C:/My%20Web%20Sites/realings/assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.svg	(from https://static1.squarespace.com/static/versioned-site-css/60882d14bc85260c4c5171e1/65/5c5a519771c10ba3470d8101/60882d14bc85260c4c5171fb/1610/site.css)
11:20:07	46102/46102	---M-Z	200	added ('OK')	text/javascript	etag:%2268c6daf61c55817a6459fe632f4ca89c%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-b0e06d66dc09c84b1463-min.en-US.js	C:/My%20Web%20Sites/realings/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-b0e06d66dc09c84b1463-min.en-US.js	(from https://www.yanntiersen.com/cart)
11:20:13	1444699/1444699	---M-Z	200	added ('OK')	text/css	date:Wed,%2012%20Feb%202025%2018:20:07%20GMT	https://static1.squarespace.com/static/versioned-site-css/60882d14bc85260c4c5171e1/65/5c5a519771c10ba3470d8101/60882d14bc85260c4c5171fb/1611/site.css	C:/My%20Web%20Sites/realings/static1.squarespace.com/static/versioned-site-css/60882d14bc85260c4c5171e1/65/5c5a519771c10ba3470d8101/60882d14bc85260c4c5171fb/1611/site.css	(from https://www.yanntiersen.com/cart)
11:20:14	311352/311352	---M-Z	200	added ('OK')	text/css	date:Wed,%2012%20Feb%202025%2018:20:08%20GMT	https://static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/versioned-assets/1739381320286-8FJE7NMLDZWANM5PXDLU/static.css	C:/My%20Web%20Sites/realings/static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/versioned-assets/1739381320286-8FJE7NMLDZWANM5PXDLU/static.css	(from https://www.yanntiersen.com/cart)
11:20:17	46102/46102	---M-Z	200	added ('OK')	text/javascript	etag:%22e95eb493c350355d7bf3d73d8e62e1fe%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-4b4bdcd8571cb68ef653-min.en-US.js	C:/My%20Web%20Sites/realings/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-4b4bdcd8571cb68ef653-min.en-US.js	(from https://www.yanntiersen.com/new-album)
11:21:21	1565483/1565483	---M-Z	200	added ('OK')	text/javascript	etag:%22c7be4f184097acca94588423ab56409f%22	http://assets.squarespace.com/universal/scripts-compressed/common-937abd0adcc785f880fb-min.en-US.js	C:/My%20Web%20Sites/realings/assets.squarespace.com/universal/scripts-compressed/common-937abd0adcc785f880fb-min.en-US.js	(from https://www.yanntiersen.com/cart)
11:22:30	452739/452739	---M--	200	added ('OK')	image/jpeg	etag:CO6VhP7BjIoDEAE=	https://images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/28b3c568-a3af-4015-ae58-29d63d0c2dd1/Yann+Tiersen_2025_Aure%cc%81lie+Scouarnec.jpg	C:/My%20Web%20Sites/realings/images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/28b3c568-a3af-4015-ae58-29d63d0c2dd1/Yann+Tiersen_2025_Aure%cc%81lie+Scouarnec.jpg	(from https://www.yanntiersen.com/about)
11:22:44	80110/80110	---M--	200	added ('OK')	image/jpeg	etag:CL/C3e/PjIoDEAE=	https://images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/f521dfa2-25d6-4653-a13b-af19d2f687fb/DSC_3071_LR.jpg	C:/My%20Web%20Sites/realings/images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/f521dfa2-25d6-4653-a13b-af19d2f687fb/DSC_3071_LR.jpg	(from https://www.yanntiersen.com/about)
11:23:56	6468716/6468716	---M-Z	200	added ('OK')	text/javascript	etag:%222d01a94c197df32612933dc314b6366c%22	http://assets.squarespace.com/universal/scripts-compressed/commerce-checkout-2a86f0119cca15cdad37-min.en-US.js	C:/My%20Web%20Sites/realings/assets.squarespace.com/universal/scripts-compressed/commerce-checkout-2a86f0119cca15cdad37-min.en-US.js	(from https://www.yanntiersen.com/cart)
11:23:57	1737968/1737968	---M--	200	added ('OK')	image/jpeg	etag:CPyUwKK9jIoDEAE=	https://images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/27d812d2-1967-470e-a6ee-b2dc8235fb1e/YannTiersen_TheLiquidHour.jpg	C:/My%20Web%20Sites/realings/images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/27d812d2-1967-470e-a6ee-b2dc8235fb1e/YannTiersen_TheLiquidHour.jpg	(from https://www.yanntiersen.com/new-album)
11:23:57	1786883/1786883	---M--	200	added ('OK')	image/jpeg	etag:CNn85au8jIoDEAE=	https://images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/108aa020-7398-400f-bd0f-34de9d4cd821/YannTiersen_RathlinFromADistance.jpg	C:/My%20Web%20Sites/realings/images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/108aa020-7398-400f-bd0f-34de9d4cd821/YannTiersen_RathlinFromADistance.jpg	(from https://www.yanntiersen.com/new-album)
11:23:57	1773145/1773145	---M--	200	added ('OK')	image/jpeg	etag:CPjOhOPDjIoDEAE=	https://images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/2d19b55c-4b80-4915-9d8b-5fefe564c691/YannTiersen_Rathlin_Liquid_combined.jpg	C:/My%20Web%20Sites/realings/images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/2d19b55c-4b80-4915-9d8b-5fefe564c691/YannTiersen_Rathlin_Liquid_combined.jpg	(from https://www.yanntiersen.com/music)
11:23:57	1435943/1435943	---M--	200	added ('OK')	image/png	etag:CNSX/JHRr/ACEAE=	https://images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/76a3fa23-38d8-442b-acf8-a05ac8c8ddaf/1+Kerber.png	C:/My%20Web%20Sites/realings/images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/76a3fa23-38d8-442b-acf8-a05ac8c8ddaf/1+Kerber.png	(from https://www.yanntiersen.com/music)
11:23:57	241735/241735	---M--	200	added ('OK')	image/jpeg	etag:CNr9vIeio/ACEAE=	https://images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/ce0ec7f9-3204-4ab4-957f-a51329358c1c/2.+Portrait.jpg	C:/My%20Web%20Sites/realings/images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/ce0ec7f9-3204-4ab4-957f-a51329358c1c/2.+Portrait.jpg	(from https://www.yanntiersen.com/music)
11:23:57	404076/404076	---M--	200	added ('OK')	image/jpeg	etag:CJqr9pqio/ACEAE=	https://images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/1e28aa00-a841-4f1b-af81-301a665d0c91/3.+All.jpeg	C:/My%20Web%20Sites/realings/images.squarespace-cdn.com/content/v1/60882d14bc85260c4c5171e1/1e28aa00-a841-4f1b-af81-301a665d0c91/3.+All.jpg	(from https://www.yanntiersen.com/music)
